"DB Name",Ingame Name Clarification,Un,IMG,Vision Info
,Placeholder Mystery car SCS,T1,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/4.Unspecified/Placeholder%20Mystery/Mystery%20Car%20(PorscheSalzburgRacingDesign).jpg,Added to the game as a Placeholder for mystery cars during Supercar Science.
,Placeholder Mystery car,T1,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/4.Unspecified/Placeholder%20Mystery/Mystery%20Car%20SCS%20(PorscheSalzburgRacingDesign).jpg,Added to the game as a Placeholder for mystery cars.
,BMW 2014 LB M4 Coupé,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/BMW/BMW%20LB%20M4%20Coupe/BMW%20LB%20M4%20Coupe%20(AlpineWhite).jpg,Added into the game in Update 1.6.0 and released in Season 9 (October 20, 2016 - November 3, 2016) as a Crew Milestone car.
,Amelia's BMW 2014 LB M4 Coupé,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/BMW/%23Amelia's%20BMW%20LB%20M4%20Coupe/Amelia's%20BMW%20%20LB%20M4%20Coupe%20(CrewSilver).jpg,Added into the game in Update 1.8.0 and released in Season 10 (November 3, 2016 - November 17, 2016) as a winnable Tempe5t 1 Boss car.
,BMW 2014 M4 Coupé,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/BMW/BMW%20M4%20Coupe/BMW%20M4%20Coupe%20(IndividualAzuriteBlack).jpg,It was added in CSR Racing 2 around May, 2016 - June, 2016 and it was a Prestige Cup car in Season 3 (July 28, 2016 - August 11, 2016).
,BMW 2018 M2 Competition,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/BMW/BMW%20M2%20Competition/BMW%20M2%20Competition%20(LongBeachBlue).jpg,Added into the game in Update 1.18.x and released in Season 49 (May 3, 2018 - May 17, 2018) as a Prestige Cup car.
,BMW 2019 Z4 M40i,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/BMW/BMW%20Z4%20M40i/BMW%20Z4%20M40i%20(SanFranciscoRed)%201.jpg,Added into the game in Update 2.6.0 and released in Season 83 (August 22, 2019 - September 5, 2019) as a Prestige Cup car.
,BMW 2021 M4 Competition,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/BMW/Season%20118%20-%20BMW%20M4%20Competition%20(G82)%202021/BMW%20M4%20Competition%20(G82)%202021%20(IsleofManGreen).jpg,Added into the game in Update 2.17.0 and released in Season 118 (December 24, 2020 - January 7, 2021) as a Crew Milestone car.
,BMW 2021 M4 Competition ,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/BMW/Season%20118%20-%20BMW%20M4%20Competition%20(G82)%202021/BMW%20M4%20Competition%20(G82)%20%202021%20SaoPauloYellow).jpg,Added into the game in Update 2.17.0 and released in Season 118 (December 24, 2020 - January 7, 2021) as a Crew Season car (Top 10 Crews).
,BMW 2021 M4 Coupé ''M Performance'',T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/BMW/BMW%20M4%20Coupe%20M%20Performance/BMW%20M4%20Coupe%20M%20Performance%20(AlpineWhite).jpg,Added into the game in Update 3.3.0 and released in Season 134 (August 5, 2021 - August 19, 2021) as a Gift (Free) car for the European Series: The Green Hell intro event. 

For the WR tune, do NOT install fusions in Stages 1, 2 and 4.
,BMW 2023 M2 Coupé,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/BMW/Season%20167%20-%20BMW%20M2%20G87%20Coupe/BMW%20M2%20G87%20Coupe%20(TorontoRed).jpg,Added into the game in OTA Update 4.2.0 and released in Season 167 (November 10, 2022 - November 24, 2022) as a Crew Milestone car. 

Don't install fusions in Stages 5 and 6 of the Nitrous upgrade!
,BMW 2023 M2 Coupé,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/BMW/Season%20167%20-%20BMW%20M2%20G87%20Coupe/BMW%20M2%20G87%20Coupe%20(ZandvoortBlue).jpg,Added into the game in OTA Update 4.2.0 and released in Season 167 (November 10, 2022 - November 24, 2022) as a Crew Season car (Top 10 Crews). 

For the WR tune, install ONLY the uncommon fusions in Stage 1,2,3 and 4 to Nitrous!
,BMW 2023 M2 Coupé ''M Performance'',T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/BMW/BMW%20M2%20(G87)%20Coupe%20'M%20Performance'/BMW%20M2%20(G87)%20Coupe%20'M%20Performance'%20(AlipeWhite).jpg,Added into the game in Update 4.4.0 and released in Season 176 (March 16, 2023 - March 30, 2023) as a featured (free) car in the European Invitational: Green Hell event.
,BMW 2022 M3 Touring Competition,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/BMW/Season%20164%20-%20BMW%20M3%20Touring%20(G81)%20Competition/BMW%20M3%20Touring%20(G81)%20Competition%20(BrooklynGrey).jpg,Added into the game in OTA Update 4.1.0 and released in Season 164 (September 29, 2022 - October 13, 2022) as a Crew Milestone car.
,BMW 2022 M3 Touring Competition,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/BMW/Season%20164%20-%20BMW%20M3%20Touring%20(G81)%20Competition/BMW%20M3%20Touring%20(G81)%20Competition%20(ThunderNight).jpg,Added into the game in OTA Update 4.1.0 and released in Season 164 (September 29, 2022 - October 13, 2022) as a Crew Season car (Top 10 Crews).
,Chevrolet Camaro SS (E.C. Level 0),T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Chevrolet/Chevrolet%20Camaro%20SS/Chevrolet%20Camaro%20SS%20(BlueVelvet)%201.jpg,It was added in CSR Racing 2 around May, 2016 - June, 2016 and it was a Prestige Cup car in Season 7 (September 22, 2016 - October 6, 2016). The initial car was the Chevrolet Camaro SS 2014, a model which was used in CSR Racing 1. Later on was replaced with the current version, Chevrolet Camaro SS 2016.
,Chevrolet Camaro SS (E.C. Level 50),T3,https://raw.githubusercontent.com/Nitro4CSR/ProjectMedia/main/ET-EC%20Specs%20Shots/2023-01-11_15.png,The car was added into the Elite Customs feature, in Update 2.13.0 and introduced in Season 106 (July 9, 2020 - July 23, 2020) as a part of the Elite Customs: Made In America car collection.
,Chevrolet Corvette (C3) ZR1 (E.C. Level 0),T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/3.Legends/2.Restored/Chevrolet/Chevrolet%20Corvette%20(C3)%20ZR1/Chevrolet%20Corvette%20(C3)%20ZR1%20(MonzaRed).jpg,Added into the game in Update 1.23 and released in Season 62 (November 1, 2018 - November 15, 2018) as a part of the Legends campaign.
,Chevrolet Corvette (C3) ZR1 (E.C. Level 50),T3,https://raw.githubusercontent.com/Nitro4CSR/ProjectMedia/main/ET-EC%20Specs%20Shots/2023-01-11_13.png,The car was added into the Elite Customs feature, in Update 2.11.0 and introduced in Season 100 (April 16, 2020 - April 30, 2020) as a part of the Elite Customs: Legends V.2 car collection.
,Chevrolet Corvette Grand Sport Convertible,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Chevrolet/Chevrolet%20Corvette%20Grand%20Sport%20Convertible/Chevrolet%20Corvette%20Grand%20Sport%20Convertible%20(ArcticWhite).jpg,Added into the game in Update 2.5.0 and released in Season 78 (June 13, 2019 - June 27, 2019) as a Gift (Free) car for the Made In America II event.
,Chevrolet Corvette Stingray,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Chevrolet/Chevrolet%20Corvette%20Stingray/Chevrolet%20Corvette%20Stingray%20(ArcticWhite).jpg,The model got reused from CSR Racing 1 and it was added in CSR Racing 2 around May, 2016 - June, 2016 and was a Prestige Cup car in Season 5 (August 25, 2016 - September 8, 2016).
,Chevrolet Label Motorsports Camaro,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Chevrolet/Chevrolet%20Label%20Motorsport%20Camaro/Chevrolet%20Label%20Motorsport%20Camaro%20(MexicoBlue).jpg,Added into the game in Update 1.19.0 and released in Season 49 (May 3, 2018 - May 17, 2018) as a pullable gold starred version of the Tempe5t 3 Boss car.
,Petah's Chevrolet Label Motorsports Camaro,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Chevrolet/%23Petah's%20Chevrolet%20Label%20Motorsports%20Camaro/Petah's%20Chevrolet%20Label%20Motorsports%20Chevrolet%20Camaro%20(SatinBattleshipGray).jpg,Added into the game in Update 1.19.0 and released in Season 49 (May 3, 2018 - May 17, 2018) as a winnable Tempe5t 3 Boss car.
,Dodge LB SRT Hellcat,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Dodge/Season%20001%20-%20Dodge%20LB%20SRT%20Hellcat/Dodge%20LB%20SRT%20Hellcat%20(PhantomBlack)%201.jpg,Added into the game in Update 1.4.0 and released in Season 1 (June 30, 2016 - July 14, 2016) as a Crew Milestone car.
,Dodge LB SRT Hellcat,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Dodge/Season%20001%20-%20Dodge%20LB%20SRT%20Hellcat/Dodge%20LB%20SRT%20Hellcat%20(SublimeGreen).jpg,Added into the game in Update 1.4.0 and released in Season 1 (June 30, 2016 - July 14, 2016) as a Crew Season car (Top 3).
,Dodge SRT Hellcat (E.C. Level 0),T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Dodge/Dodge%20SRT%20Hellcat/Dodge%20SRT%20Hellcat%20(B5BluePearl).jpg,It was added in CSR Racing 2 around May, 2016 - June, 2016. The initial version was the Dodge Challenger SRT Hellcat 2014, but later on it was replaced with the Dodge Challenger SRT Hellcat 2015.
,Dodge SRT Hellcat (E.C. Level 50),T3,https://raw.githubusercontent.com/Nitro4CSR/ProjectMedia/main/ET-EC%20Specs%20Shots/2023-01-11_14.png,The car was added into the Elite Customs feature, in Update 2.13.0 and introduced in Season 106 (July 9, 2020 - July 23, 2020) as a part of the Elite Customs: Made In America car collection.
,Thunder's Dodge Charger R/T,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Dodge/Dodge%20Charger%20RT/Dodge%20Charger%20RT%20(PhantomBlackTri-Coat).jpg,Added to CSR Racing 2 around May, 2016 - June, 2016 as a future Elite License Boss car and yet to be released.
,Ferrari California,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ferrari/Season%20003%20-%20Ferrari%20California/Ferrari%20California%20(ArgentoNurburgring).jpg,Added into the game in Update 1.3.0 and released in Season 3 (June 16, 2016 - June 30, 2016) as a Crew Milestone car.
,Ferrari California,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Season%20003%20-%20Ferrari%20California/Ferrari%20California%20(BluCalifornia-Special).jpg,Added into the game in Update 1.3.0 and released in Season 3 (June 16, 2016 - June 30, 2016) as a Crew Season car (Top 3).
,Ford Mustang GT 2024,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ford/Ford%20Mustang%20GT%202024/Ford%20Mustang%20GT%202024%20(RapidRed).jpg,Added into the game in Update 4.5.0 and released in Season 183 (June 22, 2023 - July 6, 2023) as a free car for the CSR2 7th Anniversary event.
,Ford Mustang GT Premium (E.C. Level 0),T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ford/Ford%20Mustang%20GT%20Premium/Ford%20Mustang%20GT%20Premium%20(Black).jpg,It was added in CSR Racing 2 around May, 2016 - June, 2016. In the initial release, the car was belonged to a Boss.
,Ford Mustang GT Premium (E.C. Level 50),T3,https://raw.githubusercontent.com/Nitro4CSR/ProjectMedia/main/ET-EC%20Specs%20Shots/2023-01-11_12.png,The car was added into the Elite Customs feature, in Update 2.13.0 and introduced in Season 106 (July 9, 2020 - July 23, 2020) as a part of the Elite Customs: Made In America car collection.
,Altay's Ford Mustang GT Premium,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ford/%23Altay's%20Ford%20Shelby%20GT350R/Altay's%20Ford%20Shelby%20GT350R%20(MatteBlack).jpg,Added to CSR Racing 2 around May, 2016 - June, 2016 as a future Elite License Boss car and yet to be released.
,Ford Mustang Mach 1,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ford/Ford%20Mustang%20Mach%201/Ford%20Mustang%20Mach%201%20(OxfordWhite).jpg,Added into the game in Update 2.16.0 and released in Season 114 (October 29, 2020 - November 12, 2020) as a Prestige Cup car.
,Honda 2017 Varis Civic Type R (E.C. Level 0),T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Honda/Honda%20Varis%20Civic%20Type%20R/Honda%20Varis%20Civic%20Type%20R%20(CrystalBlack).jpg,Added into the game in Update 2.9.3 and released in Season 97 (March 5, 2020 - March 19, 2020) as a Prestige Cup car.
,Honda 2017 Varis Civic Type R (E.C. Level 50),T3,https://raw.githubusercontent.com/Nitro4CSR/ProjectMedia/main/ET-EC%20Specs%20Shots/2023-01-11_11.png,The car was added into the Elite Customs feature, in Update 2.17.0 and introduced in Season 117 (December 10, 2020 - December 24, 2020) as a part of the Elite Customs: Street Racing Culture car collection.
,Honda 2023 Civic Type R,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Honda/Season%20208%20-%20Honda%20Civic%20Type%20R%202023/Honda%20Civic%20Type%20R%202023%20(BoostBlue).jpg,Added into the game in OTA2 Update 5.0.0 and released in Season 208 (June 5, 2024 - June 19, 2024) as a Crew Milestone car.
,Honda 2023 Civic Type R,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Honda/Season%20208%20-%20Honda%20Civic%20Type%20R%202023/Honda%20Civic%20Type%20R%202023%20(ChampionshipWhite).jpg,Added into the game in OTA2 Update 5.0.0 and released in Season 208 (June 5, 2024 - June 19, 2024) as a Crew Season car (Top 10 Crews).
,Hyundai Elantra N,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Hyundai/Season%20182%20-%20Hyundai%20Elantra%20N/Hyundai%20Elantra%20N%20(PerformanceBlue).jpg,Added into the game in Update 4.5.0 and released in Season 182 (June 8, 2023 - June 22, 2023) as a Crew Milestone car.
,Hyundai Elantra N,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Hyundai/Season%20182%20-%20Hyundai%20Elantra%20N/Hyundai%20Elantra%20N%20(FieryRed).jpg,Added into the game in Update 4.5.0 and released in Season 182 (June 8, 2023 - June 22, 2023) as a Crew Season car (Top 10 Crews).
,Kia Stinger GT,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Kia/Kia%20Stinger%20GT/Kia%20Stinger%20GT%20(MicroBlue).jpg,Added into the game in Update 2.9.3 and released in Season 100 (April 16, 2020 - April 30, 2020) as a Prestige Cup car.
,Local Motors Rally Fighter (E.C. Level 0),T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Local%20Motors/Local%20Motors%20Rally%20Fighter/Local%20Motors%20Rally%20Fighter%20(FreeSpeechGreen)%201.jpg,Added into the game in Update 1.23.0 and released in Season 63 (November 15, 2018 - November 29, 2018) as a Prestige Cup car.
,Local Motors Rally Fighter (E.C. Level 50),T3,https://raw.githubusercontent.com/Nitro4CSR/ProjectMedia/main/ET-EC%20Specs%20Shots/2023-01-11_9.png,The car was added into the Elite Customs feature, in Update 2.13.0 and introduced in Season 106 (July 9, 2020 - July 23, 2020) as a part of the Elite Customs: Made In America car collection.
,Local Motors Rally Fighter (FnF),T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Local%20Motors/Local%20Motors%20Rally%20Fighter/Local%20Motors%20Rally%20Fighter%20(F8)%20(Anthracite).jpg,Added into the game in Update 1.15.0 and released in Season 38 (November 30, 2017 - December 14, 2017) as a paid Fast and Furious 8: The Fate Of The Furious event car.
,Mercedes-Benz C 63 AMG Coupé Edition 507 (E.C. Level 0),T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Mercedes/Mercedes%20C%2063%20AMG%20Coupe%20Edition%20507/Mercedes%20C%2063%20AMG%20Coupe%20Edition%20507%20(ObsidianBlack).jpg,It was added in CSR Racing 2 around May, 2016 - June, 2016 and it was a Prestige Cup car in Season 9 (October 20, 2016 - November 3, 2016).
,Mercedes-Benz C 63 AMG Coupé Edition 507 (E.C. Level 50),T3,https://raw.githubusercontent.com/Nitro4CSR/ProjectMedia/main/ET-EC%20Specs%20Shots/2023-01-11_10.png,The car was added into the Elite Customs feature, in Update 2.12.0 and introduced in Season 103 (May 28, 2020 - June 11, 2020) as a part of the Elite Customs: Sports Cars car collection.
,Ashleigh's Mercedes-Benz CLA 45 AMG,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Mercedes/%23Ashleigh's%20Mercedes-Benz%20CLA%2045%20AMG/Ashleigh's%20Mercedes-Benz%20CLA%2045%20AMG%20(FordCrewOxfordBlue).jpg,It was added in CSR Racing 2 around May, 2016 - June, 2016 as a main story winnable Boss car.
,Nissan Proto Z,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Nissan/Nissan%20Z%20Proto/Nissan%20Z%20Proto%20(NIssanYellow).jpg,Added into the game in Update 3.0.2 and released in Season 127 (April 29, 2021 - May 13, 2021) as a Prestige Cup car.
,Nissan Silvia (S15),T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Nissan/Nissan%20Silvia%20(S15)/Nissan%20Silvia%20(S15)%20(Monza).jpg,Added into the game in Update 1.10.0 and released in Season 19 (March 9, 2017 - March 23, 2017) as a pullable gold starred version of the Tempe5t 2 Boss car.
,Kiyiya's Nissan Silvia (S15),T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Nissan/%23Kiyiya's%20Nissan%20Silvia%20(S15)/Kiyiya's%20Nissan%20Silvia%20(S15)%20(CrewSilver).jpg,Added into the game in Update 1.10.0 and released in Season 19 (March 9, 2017 - March 23, 2017) as a winnable Tempe5t 2 Boss car.
,Pontiac GTO ''The Judge'' (E.C. Level 0),T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/3.Legends/2.Restored/Pontiac/Pontiac%20GTO%20The%20Judge/Pontiac%20GTO%20The%20Judge%20(CarouselRed).jpg,Added into the game in Update 1.23 and released in Season 62 (November 1, 2018 - November 15, 2018) as a part of the Legends campaign.
,Pontiac GTO ''The Judge'' (E.C. Level 50),T3,https://raw.githubusercontent.com/Nitro4CSR/ProjectMedia/main/ET-EC%20Specs%20Shots/2023-01-11_8.png,The car was added into the Elite Customs feature, in Update 2.11 and introduced in Season 96 (February 20, 2020 - March 5, 2020) as a part of the Elite Customs: Legends V.1 car collection.
,Porsche 718 Boxster Spyder,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Porsche/Porsche%20718%20Boxster%20Spyder/Porsche%20718%20Boxster%20Spyder%20(White).jpg,Added into the game in Update 2.8.0 and released in Season 89 (November 14, 2019 - November 28, 2019) as a Prestige Cup car.
,Porsche 718 Cayman GT4,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Porsche/Porsche%20718%20Cayman%20GT4%202020/Porsche%20718%20Cayman%20GT4%202020%20(Black)%201.jpg,Added into the game in Update 2.17.0 and released in Season 120 (January 21, 2021 - February 4, 2021) as a Prestige Cup car.
,Porsche Cayman GT4,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Porsche/Porsche%20718%20Cayman/Porsche%20718%20Cayman%20(SapphireBlue).jpg,Added into the game in Update 1.12.0 and released in Season 30 (August 10, 2017 - August 24, 2017) as a Prestige Cup car.
,Porsche Cayman GT4 'Salzburg',T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Porsche%20Cayman%20GT4%20'Salzburg'/Porsche%20Cayman%20GT4%20'Salzburg'%20(GuardsRed).jpg,Added into the game in Update 1.23.0 and released in Season 61 (October 18, 2018 - November 1, 2018) as a Gift (Free) car for the Porsche "70th Anniversary" Finale event.
,Porsche Vorsteiner Cayman GT4 V-CS,T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Porsche/Porsche%20Vorsteiner%20Cayman%20GT4%20V-CS/Porsche%20Vorsteiner%20Cayman%20GT4%20V-CS%20(AcidGreen).jpg,Added into the game in Update 1.19.0 and released in Season 51 (May 31, 2018 - June 14, 2018) as a Prestige Cup car.
,Shelby Cobra 427 S/C (E.C. Level 0),T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/3.Legends/2.Restored/Shelby/Shelby%20Cobra%20427%20SC/Shelby%20Cobra%20427%20SC%20(GuardsmanBlue).jpg,Added into the game in Update 1.23 and released in Season 62 (November 1, 2018 - November 15, 2018) as a part of the Legends campaign.     

For the WR tune, do NOT install 2 epic Nitrous fusions.
,Shelby Cobra 427 S/C (E.C. Level 50),T3,https://raw.githubusercontent.com/Nitro4CSR/ProjectMedia/main/ET-EC%20Specs%20Shots/2023-01-11_7.png,The car was added into the Elite Customs feature, in Update 2.11.0 and introduced in Season 100 (April 16, 2020 - April 30, 2020) as a part of the Elite Customs: Legends V.2 car collection.

For the WR tune, do NOT install 3 epic Nitrous fusions.
,Subaru BRZ (FnF),T3,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Subaru/Subaru%20BRZ/Subaru%20BRZ%20(CatalinaBlue).jpg,Added into the game in Update 1.11.0 and released in Season 25 (June 15, 2017 - June 29, 2017) as a paid Fast and Furious 8: The Fate Of The Furious event car.
